route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
RED,57,5114521_19680,"GLENMONT",0,,12,5114521,1174
RED,57,5114392_19680,"GLENMONT",0,,12,5114392,1177
RED,57,5114333_19680,"GLENMONT",0,,12,5114333,1168
RED,57,5114590_19680,"GLENMONT",0,,12,5114590,1171
RED,57,5114270_19680,"GLENMONT",0,,12,5114270,1166
RED,57,5114296_19680,"GLENMONT",0,,12,5114296,1175
RED,57,5114323_19680,"GLENMONT",0,,12,5114323,1170
RED,57,5114536_19680,"GLENMONT",0,,12,5114536,1174
RED,57,5114468_19680,"GLENMONT",0,,12,5114468,1177
RED,57,5114374_19680,"GLENMONT",0,,12,5114374,1168
RED,57,5114261_19680,"GLENMONT",0,,12,5114261,1171
RED,57,5114407_19680,"GLENMONT",0,,12,5114407,1166
RED,57,5114262_19680,"GLENMONT",0,,12,5114262,1175
RED,57,5114310_19680,"GLENMONT",0,,12,5114310,1170
RED,57,5114567_19680,"GLENMONT",0,,12,5114567,1174
RED,57,5114636_19680,"GLENMONT",0,,12,5114636,1177
RED,57,5114558_19680,"GLENMONT",0,,12,5114558,1168
RED,57,5114548_19680,"GLENMONT",0,,12,5114548,1171
RED,57,5114448_19680,"GLENMONT",0,,12,5114448,1166
RED,57,5114569_19680,"GLENMONT",0,,12,5114569,1175
RED,57,5114572_19680,"GLENMONT",0,,12,5114572,1170
RED,57,5114633_19680,"GLENMONT",0,,12,5114633,1174
RED,57,5114571_19680,"GLENMONT",0,,12,5114571,1177
RED,57,5114554_19680,"GLENMONT",0,,12,5114554,1168
RED,57,5114650_19680,"GLENMONT",0,,12,5114650,1171
RED,57,5114547_19680,"GLENMONT",0,,12,5114547,1166
RED,57,5114595_19680,"GLENMONT",0,,12,5114595,1175
RED,57,5114648_19680,"GLENMONT",0,,12,5114648,1170
RED,57,5114579_19680,"GLENMONT",0,,12,5114579,1174
RED,57,5114668_19680,"GLENMONT",0,,12,5114668,1177
RED,57,5114454_19680,"GLENMONT",0,,12,5114454,1168
RED,57,5114643_19680,"GLENMONT",0,,12,5114643,1171
RED,57,5114608_19680,"GLENMONT",0,,12,5114608,1166
RED,57,5114702_19680,"GLENMONT",0,,12,5114702,1175
RED,57,5114621_19680,"GLENMONT",0,,12,5114621,1170
RED,57,5114638_19680,"GLENMONT",0,,12,5114638,1174
RED,57,5114655_19680,"GLENMONT",0,,12,5114655,1177
RED,57,5114639_19680,"GLENMONT",0,,12,5114639,1168
RED,57,5114667_19680,"GLENMONT",0,,12,5114667,1171
RED,57,5114617_19680,"GLENMONT",0,,12,5114617,1166
RED,57,5114625_19680,"GLENMONT",0,,12,5114625,1175
RED,57,5114613_19680,"GLENMONT",0,,12,5114613,1170
RED,57,5114602_19680,"GLENMONT",0,,12,5114602,1174
RED,57,5114704_19680,"GLENMONT",0,,12,5114704,1177
RED,57,5114518_19680,"GLENMONT",0,,12,5114518,1168
RED,57,5114430_19680,"GLENMONT",0,,12,5114430,1171
RED,57,5114593_19680,"GLENMONT",0,,12,5114593,1166
RED,57,5114555_19680,"GLENMONT",0,,12,5114555,1175
RED,57,5114398_19680,"GLENMONT",0,,12,5114398,1170
RED,57,5114694_19680,"GLENMONT",0,,12,5114694,1174
RED,57,5114630_19680,"GLENMONT",0,,12,5114630,1177
RED,57,5114609_19680,"GLENMONT",0,,12,5114609,1168
RED,57,5114566_19680,"GLENMONT",0,,12,5114566,1171
RED,57,5114628_19680,"GLENMONT",0,,12,5114628,1166
RED,57,5114549_19680,"GLENMONT",0,,12,5114549,1175
RED,57,5114626_19680,"GLENMONT",0,,12,5114626,1170
RED,57,5114671_19680,"GLENMONT",0,,12,5114671,1174
RED,57,5114372_19680,"GLENMONT",0,,12,5114372,1177
RED,57,5114543_19680,"GLENMONT",0,,12,5114543,1168
RED,57,5114654_19680,"GLENMONT",0,,12,5114654,1171
RED,57,5114651_19680,"GLENMONT",0,,12,5114651,1166
RED,57,5114662_19680,"GLENMONT",0,,12,5114662,1175
RED,57,5114701_19680,"GLENMONT",0,,12,5114701,1170
RED,57,5114659_19680,"GLENMONT",0,,12,5114659,1174
RED,57,5114675_19680,"GLENMONT",0,,12,5114675,1177
RED,57,5114758_19680,"GLENMONT",0,,12,5114758,1168
RED,57,5114759_19680,"GLENMONT",0,,12,5114759,1171
RED,57,5114760_19680,"GLENMONT",0,,12,5114760,1166
RED,57,5114761_19680,"GLENMONT",0,,12,5114761,1175
RED,57,5114762_19680,"GLENMONT",0,,12,5114762,1170
RED,57,5114763_19680,"GLENMONT",0,,12,5114763,1174
RED,57,5114663_19680,"GLENMONT",0,,12,5114663,1182
RED,57,5114690_19680,"GLENMONT",0,,12,5114690,1168
RED,57,5114564_19680,"GLENMONT",0,,12,5114564,1171
RED,57,5114565_19680,"GLENMONT",0,,12,5114565,1166
RED,57,5114661_19680,"GLENMONT",0,,12,5114661,1175
RED,57,5114570_19680,"GLENMONT",0,,12,5114570,1170
RED,57,5114304_19680,"GLENMONT",0,,12,5114304,1183
RED,57,5114672_19680,"GLENMONT",0,,12,5114672,1185
RED,58,5115293_19680,"DUPONT CIRCLE",0,,13,5115293,1165
RED,58,5115534_19680,"DUPONT CIRCLE",0,,13,5115534,1167
RED,58,5115408_19680,"DUPONT CIRCLE",0,,13,5115408,1169
RED,58,5115532_19680,"DUPONT CIRCLE",0,,13,5115532,1172
RED,58,5115535_19680,"DUPONT CIRCLE",0,,13,5115535,1173
RED,58,5115521_19680,"DUPONT CIRCLE",0,,13,5115521,1176
RED,58,5115526_19680,"DUPONT CIRCLE",0,,13,5115526,1178
RED,58,5115321_19680,"DUPONT CIRCLE",0,,13,5115321,1163
RED,58,5115522_19680,"DUPONT CIRCLE",0,,13,5115522,1179
RED,58,5115434_19680,"DUPONT CIRCLE",0,,13,5115434,1165
RED,58,5115409_19680,"DUPONT CIRCLE",0,,13,5115409,1167
RED,58,5115518_19680,"DUPONT CIRCLE",0,,13,5115518,1169
RED,58,5115332_19680,"DUPONT CIRCLE",0,,13,5115332,1172
RED,58,5115326_19680,"DUPONT CIRCLE",0,,13,5115326,1173
RED,58,5115401_19680,"DUPONT CIRCLE",0,,13,5115401,1169
RED,58,5115502_19680,"DUPONT CIRCLE",0,,13,5115502,1172
RED,58,5115533_19680,"DUPONT CIRCLE",0,,13,5115533,1173
RED,58,5115405_19680,"DUPONT CIRCLE",0,,13,5115405,1176
RED,58,5115540_19680,"DUPONT CIRCLE",0,,13,5115540,1178
RED,58,5115302_19680,"DUPONT CIRCLE",0,,13,5115302,1163
RED,58,5115463_19680,"DUPONT CIRCLE",0,,13,5115463,1179
RED,58,5115541_19680,"DUPONT CIRCLE",0,,13,5115541,1165
RED,58,5115310_19680,"DUPONT CIRCLE",0,,13,5115310,1167
RED,58,5115438_19680,"DUPONT CIRCLE",0,,13,5115438,1169
RED,58,5115542_19680,"DUPONT CIRCLE",0,,13,5115542,1172
RED,58,5115406_19680,"DUPONT CIRCLE",0,,13,5115406,1173
RED,58,5115306_19680,"DUPONT CIRCLE",0,,13,5115306,1176
RED,58,5115543_19680,"DUPONT CIRCLE",0,,13,5115543,1178
RED,58,5115301_19680,"DUPONT CIRCLE",0,,13,5115301,1163
RED,58,5115303_19680,"DUPONT CIRCLE",0,,13,5115303,1179
RED,58,5115544_19680,"DUPONT CIRCLE",0,,13,5115544,1165
RED,58,5115464_19680,"DUPONT CIRCLE",0,,13,5115464,1167
RED,58,5115410_19680,"DUPONT CIRCLE",0,,13,5115410,1169
RED,58,5115545_19680,"DUPONT CIRCLE",0,,13,5115545,1172
RED,58,5115379_19680,"DUPONT CIRCLE",0,,13,5115379,1173
RED,58,5115466_19680,"DUPONT CIRCLE",0,,13,5115466,1176
RED,58,5115546_19680,"DUPONT CIRCLE",0,,13,5115546,1178
RED,58,5115300_19680,"DUPONT CIRCLE",0,,13,5115300,1163
RED,58,5115439_19680,"DUPONT CIRCLE",0,,13,5115439,1179
RED,58,5115547_19680,"DUPONT CIRCLE",0,,13,5115547,1165
RED,58,5115404_19680,"DUPONT CIRCLE",0,,13,5115404,1167
RED,58,5115308_19680,"DUPONT CIRCLE",0,,13,5115308,1169
RED,58,5115548_19680,"DUPONT CIRCLE",0,,13,5115548,1172
RED,58,5115390_19680,"DUPONT CIRCLE",0,,13,5115390,1173
RED,58,5115397_19680,"DUPONT CIRCLE",0,,13,5115397,1176
RED,58,5115549_19680,"DUPONT CIRCLE",0,,13,5115549,1178
RED,58,5115467_19680,"DUPONT CIRCLE",0,,13,5115467,1163
RED,58,5115416_19680,"DUPONT CIRCLE",0,,13,5115416,1179
RED,58,5115551_19680,"DUPONT CIRCLE",0,,13,5115551,1165
RED,58,5115311_19680,"DUPONT CIRCLE",0,,13,5115311,1167
RED,58,5115468_19680,"DUPONT CIRCLE",0,,13,5115468,1169
RED,58,5115552_19680,"DUPONT CIRCLE",0,,13,5115552,1172
RED,58,5115305_19680,"DUPONT CIRCLE",0,,13,5115305,1173
RED,58,5115440_19680,"DUPONT CIRCLE",0,,13,5115440,1176
RED,58,5115553_19680,"DUPONT CIRCLE",0,,13,5115553,1178
RED,58,5115415_19680,"DUPONT CIRCLE",0,,13,5115415,1163
RED,58,5115296_19680,"DUPONT CIRCLE",0,,13,5115296,1179
RED,58,5115550_19680,"DUPONT CIRCLE",0,,13,5115550,1165
RED,58,5115312_19680,"DUPONT CIRCLE",0,,13,5115312,1167
RED,58,5115331_19680,"DUPONT CIRCLE",0,,13,5115331,1169
RED,58,5115465_19680,"DUPONT CIRCLE",0,,13,5115465,1172
RED,58,5115554_19680,"DUPONT CIRCLE",0,,13,5115554,1173
RED,58,5115414_19680,"DUPONT CIRCLE",0,,13,5115414,1176
RED,58,5115371_19680,"DUPONT CIRCLE",0,,13,5115371,1178
RED,58,5115555_19680,"DUPONT CIRCLE",0,,13,5115555,1163
RED,58,5115636_19680,"DUPONT CIRCLE",0,,13,5115636,1179
RED,58,5115289_19680,"DUPONT CIRCLE",0,,13,5115289,1165
RED,58,5115288_19680,"DUPONT CIRCLE",0,,13,5115288,1167
RED,58,5115556_19680,"DUPONT CIRCLE",0,,13,5115556,1169
RED,58,5115437_19680,"DUPONT CIRCLE",0,,13,5115437,1172
RED,58,5115469_19680,"DUPONT CIRCLE",0,,13,5115469,1173
RED,58,5115323_19680,"DUPONT CIRCLE",0,,13,5115323,1176
RED,58,5115557_19680,"DUPONT CIRCLE",0,,13,5115557,1178
RED,58,5115383_19680,"DUPONT CIRCLE",0,,13,5115383,1163
RED,58,5115395_19680,"DUPONT CIRCLE",0,,13,5115395,1179
RED,58,5115470_19680,"DUPONT CIRCLE",0,,13,5115470,1165
RED,58,5115638_19680,"DUPONT CIRCLE",0,,13,5115638,1167
RED,58,5115441_19680,"DUPONT CIRCLE",0,,13,5115441,1169
RED,58,5115329_19680,"DUPONT CIRCLE",0,,13,5115329,1172
RED,58,5115325_19680,"DUPONT CIRCLE",0,,13,5115325,1173
RED,58,5115528_19680,"DUPONT CIRCLE",0,,13,5115528,1176
RED,58,5115284_19680,"DUPONT CIRCLE",0,,13,5115284,1178
RED,58,5115376_19680,"DUPONT CIRCLE",0,,13,5115376,1163
RED,58,5115559_19680,"DUPONT CIRCLE",0,,13,5115559,1179
RED,58,5115442_19680,"DUPONT CIRCLE",0,,13,5115442,1165
RED,58,5115471_19680,"DUPONT CIRCLE",0,,13,5115471,1167
RED,58,5115295_19680,"DUPONT CIRCLE",0,,13,5115295,1169
RED,58,5115560_19680,"DUPONT CIRCLE",0,,13,5115560,1172
RED,58,5115339_19680,"DUPONT CIRCLE",0,,13,5115339,1173
RED,58,5115338_19680,"DUPONT CIRCLE",0,,13,5115338,1176
RED,58,5115539_19680,"DUPONT CIRCLE",0,,13,5115539,1178
RED,58,5115472_19680,"DUPONT CIRCLE",0,,13,5115472,1163
RED,58,5115407_19680,"DUPONT CIRCLE",0,,13,5115407,1179
RED,58,5115561_19680,"DUPONT CIRCLE",0,,13,5115561,1165
RED,58,5115386_19680,"DUPONT CIRCLE",0,,13,5115386,1167
RED,58,5115473_19680,"DUPONT CIRCLE",0,,13,5115473,1169
RED,58,5115562_19680,"DUPONT CIRCLE",0,,13,5115562,1172
RED,58,5115290_19680,"DUPONT CIRCLE",0,,13,5115290,1173
RED,58,5115443_19680,"DUPONT CIRCLE",0,,13,5115443,1176
RED,58,5115563_19680,"DUPONT CIRCLE",0,,13,5115563,1178
RED,58,5115403_19680,"DUPONT CIRCLE",0,,13,5115403,1163
RED,58,5115349_19680,"DUPONT CIRCLE",0,,13,5115349,1179
RED,58,5115564_19680,"DUPONT CIRCLE",0,,13,5115564,1165
RED,58,5115373_19680,"DUPONT CIRCLE",0,,13,5115373,1167
RED,58,5115536_19680,"DUPONT CIRCLE",0,,13,5115536,1169
RED,58,5115558_19680,"DUPONT CIRCLE",0,,13,5115558,1172
RED,58,5115399_19680,"DUPONT CIRCLE",0,,13,5115399,1173
RED,58,5115413_19680,"DUPONT CIRCLE",0,,13,5115413,1176
RED,58,5115565_19680,"DUPONT CIRCLE",0,,13,5115565,1178
RED,58,5115652_19680,"DUPONT CIRCLE",0,,13,5115652,1163
RED,58,5115566_19680,"DUPONT CIRCLE",0,,13,5115566,1179
RED,58,5115352_19680,"DUPONT CIRCLE",0,,13,5115352,1180
RED,58,5115280_19680,"DUPONT CIRCLE",0,,13,5115280,1167
RED,58,5115374_19680,"DUPONT CIRCLE",0,,13,5115374,1169
RED,58,5115445_19680,"DUPONT CIRCLE",0,,13,5115445,1172
RED,58,5115412_19680,"DUPONT CIRCLE",0,,13,5115412,1173
RED,58,5115351_19680,"DUPONT CIRCLE",0,,13,5115351,1178
RED,58,5115347_19680,"DUPONT CIRCLE",0,,13,5115347,1163
RED,58,5115792_19680,"DUPONT CIRCLE",0,,13,5115792,1179
RED,58,5115793_19680,"DUPONT CIRCLE",0,,13,5115793,1180
RED,58,5115794_19680,"DUPONT CIRCLE",0,,13,5115794,1167
RED,58,5115795_19680,"DUPONT CIRCLE",0,,13,5115795,1169
RED,58,5115796_19680,"DUPONT CIRCLE",0,,13,5115796,1172
RED,58,5115797_19680,"DUPONT CIRCLE",0,,13,5115797,1173
RED,58,5115353_19680,"DUPONT CIRCLE",0,,13,5115353,1178
RED,58,5115358_19680,"DUPONT CIRCLE",0,,13,5115358,1181
RED,58,5115733_19680,"GLENMONT",0,,14,5115733,1168
RED,58,5115743_19680,"GLENMONT",0,,14,5115743,1171
RED,58,5115736_19680,"GLENMONT",0,,14,5115736,1166
RED,58,5115775_19680,"GLENMONT",0,,14,5115775,1171
RED,58,5115381_19680,"GLENMONT",0,,14,5115381,1166
RED,58,5115430_19680,"GLENMONT",0,,14,5115430,1175
RED,58,5115748_19680,"GLENMONT",0,,14,5115748,1170
RED,58,5115580_19680,"GLENMONT",0,,14,5115580,1174
RED,58,5115784_19680,"GLENMONT",0,,14,5115784,1177
RED,58,5115498_19680,"GLENMONT",0,,14,5115498,1168
RED,58,5115773_19680,"GLENMONT",0,,14,5115773,1171
RED,58,5115760_19680,"GLENMONT",0,,14,5115760,1166
RED,58,5115608_19680,"GLENMONT",0,,14,5115608,1175
RED,58,5115698_19680,"GLENMONT",0,,14,5115698,1170
RED,58,5115782_19680,"GLENMONT",0,,14,5115782,1174
RED,58,5115749_19680,"GLENMONT",0,,14,5115749,1177
RED,58,5115662_19680,"GLENMONT",0,,14,5115662,1168
RED,58,5115780_19680,"GLENMONT",0,,14,5115780,1171
RED,58,5115770_19680,"GLENMONT",0,,14,5115770,1166
RED,58,5115762_19680,"GLENMONT",0,,14,5115762,1175
RED,58,5115785_19680,"GLENMONT",0,,14,5115785,1170
RED,58,5115337_19680,"GLENMONT",0,,14,5115337,1174
RED,58,5115589_19680,"GLENMONT",0,,14,5115589,1177
RED,58,5115593_19680,"GLENMONT",0,,14,5115593,1168
RED,58,5115366_19680,"GLENMONT",0,,14,5115366,1171
RED,58,5115384_19680,"GLENMONT",0,,14,5115384,1166
RED,58,5115327_19680,"GLENMONT",0,,14,5115327,1175
RED,58,5115640_19680,"GLENMONT",0,,14,5115640,1170
RED,58,5115573_19680,"GLENMONT",0,,14,5115573,1174
RED,58,5115444_19680,"GLENMONT",0,,14,5115444,1177
RED,58,5115385_19680,"GLENMONT",0,,14,5115385,1168
RED,58,5115642_19680,"GLENMONT",0,,14,5115642,1171
RED,58,5115322_19680,"GLENMONT",0,,14,5115322,1166
RED,58,5115348_19680,"GLENMONT",0,,14,5115348,1175
RED,58,5115375_19680,"GLENMONT",0,,14,5115375,1170
RED,58,5115588_19680,"GLENMONT",0,,14,5115588,1174
RED,58,5115520_19680,"GLENMONT",0,,14,5115520,1177
RED,58,5115426_19680,"GLENMONT",0,,14,5115426,1168
RED,58,5115313_19680,"GLENMONT",0,,14,5115313,1171
RED,58,5115459_19680,"GLENMONT",0,,14,5115459,1166
RED,58,5115314_19680,"GLENMONT",0,,14,5115314,1175
RED,58,5115362_19680,"GLENMONT",0,,14,5115362,1170
RED,58,5115619_19680,"GLENMONT",0,,14,5115619,1174
RED,58,5115688_19680,"GLENMONT",0,,14,5115688,1177
RED,58,5115610_19680,"GLENMONT",0,,14,5115610,1168
RED,58,5115600_19680,"GLENMONT",0,,14,5115600,1171
RED,58,5115500_19680,"GLENMONT",0,,14,5115500,1166
RED,58,5115621_19680,"GLENMONT",0,,14,5115621,1175
RED,58,5115624_19680,"GLENMONT",0,,14,5115624,1170
RED,58,5115685_19680,"GLENMONT",0,,14,5115685,1174
RED,58,5115623_19680,"GLENMONT",0,,14,5115623,1177
RED,58,5115606_19680,"GLENMONT",0,,14,5115606,1168
RED,58,5115702_19680,"GLENMONT",0,,14,5115702,1171
RED,58,5115599_19680,"GLENMONT",0,,14,5115599,1166
RED,58,5115647_19680,"GLENMONT",0,,14,5115647,1175
RED,58,5115700_19680,"GLENMONT",0,,14,5115700,1170
RED,58,5115631_19680,"GLENMONT",0,,14,5115631,1174
RED,58,5115720_19680,"GLENMONT",0,,14,5115720,1177
RED,58,5115506_19680,"GLENMONT",0,,14,5115506,1168
RED,58,5115695_19680,"GLENMONT",0,,14,5115695,1171
RED,58,5115660_19680,"GLENMONT",0,,14,5115660,1166
RED,58,5115754_19680,"GLENMONT",0,,14,5115754,1175
RED,58,5115673_19680,"GLENMONT",0,,14,5115673,1170
RED,58,5115690_19680,"GLENMONT",0,,14,5115690,1174
RED,58,5115707_19680,"GLENMONT",0,,14,5115707,1177
RED,58,5115691_19680,"GLENMONT",0,,14,5115691,1168
RED,58,5115719_19680,"GLENMONT",0,,14,5115719,1171
RED,58,5115669_19680,"GLENMONT",0,,14,5115669,1166
RED,58,5115677_19680,"GLENMONT",0,,14,5115677,1175
RED,58,5115665_19680,"GLENMONT",0,,14,5115665,1170
RED,58,5115654_19680,"GLENMONT",0,,14,5115654,1174
RED,58,5115756_19680,"GLENMONT",0,,14,5115756,1177
RED,58,5115570_19680,"GLENMONT",0,,14,5115570,1168
RED,58,5115482_19680,"GLENMONT",0,,14,5115482,1171
RED,58,5115645_19680,"GLENMONT",0,,14,5115645,1166
RED,58,5115607_19680,"GLENMONT",0,,14,5115607,1175
RED,58,5115450_19680,"GLENMONT",0,,14,5115450,1170
RED,58,5115746_19680,"GLENMONT",0,,14,5115746,1174
RED,58,5115682_19680,"GLENMONT",0,,14,5115682,1177
RED,58,5115661_19680,"GLENMONT",0,,14,5115661,1168
RED,58,5115618_19680,"GLENMONT",0,,14,5115618,1171
RED,58,5115680_19680,"GLENMONT",0,,14,5115680,1166
RED,58,5115601_19680,"GLENMONT",0,,14,5115601,1175
RED,58,5115678_19680,"GLENMONT",0,,14,5115678,1170
RED,58,5115723_19680,"GLENMONT",0,,14,5115723,1174
RED,58,5115424_19680,"GLENMONT",0,,14,5115424,1177
RED,58,5115595_19680,"GLENMONT",0,,14,5115595,1168
RED,58,5115706_19680,"GLENMONT",0,,14,5115706,1171
RED,58,5115703_19680,"GLENMONT",0,,14,5115703,1166
RED,58,5115714_19680,"GLENMONT",0,,14,5115714,1175
RED,58,5115753_19680,"GLENMONT",0,,14,5115753,1170
RED,58,5115711_19680,"GLENMONT",0,,14,5115711,1174
RED,58,5115727_19680,"GLENMONT",0,,14,5115727,1177
RED,58,5115810_19680,"GLENMONT",0,,14,5115810,1168
RED,58,5115811_19680,"GLENMONT",0,,14,5115811,1171
RED,58,5115812_19680,"GLENMONT",0,,14,5115812,1166
RED,58,5115813_19680,"GLENMONT",0,,14,5115813,1175
RED,58,5115814_19680,"GLENMONT",0,,14,5115814,1170
RED,58,5115815_19680,"GLENMONT",0,,14,5115815,1174
RED,58,5115715_19680,"GLENMONT",0,,14,5115715,1182
RED,58,5115742_19680,"GLENMONT",0,,14,5115742,1168
RED,58,5115616_19680,"GLENMONT",0,,14,5115616,1171
RED,58,5115617_19680,"GLENMONT",0,,14,5115617,1166
RED,58,5115713_19680,"GLENMONT",0,,14,5115713,1175
RED,58,5115622_19680,"GLENMONT",0,,14,5115622,1170
RED,58,5115356_19680,"GLENMONT",0,,14,5115356,1183
RED,58,5115724_19680,"GLENMONT",0,,14,5115724,1185
RED,59,5114775_19680,"DUPONT CIRCLE",0,,15,5114775,1139
RED,59,5114968_19680,"DUPONT CIRCLE",0,,15,5114968,1141
RED,59,5114868_19680,"DUPONT CIRCLE",0,,15,5114868,1143
RED,59,5114966_19680,"DUPONT CIRCLE",0,,15,5114966,1146
RED,59,5114969_19680,"DUPONT CIRCLE",0,,15,5114969,1147
RED,59,5114957_19680,"DUPONT CIRCLE",0,,15,5114957,1150
RED,59,5114961_19680,"DUPONT CIRCLE",0,,15,5114961,1152
RED,59,5114800_19680,"DUPONT CIRCLE",0,,15,5114800,1137
RED,59,5114958_19680,"DUPONT CIRCLE",0,,15,5114958,1153
RED,59,5114888_19680,"DUPONT CIRCLE",0,,15,5114888,1139
RED,59,5114871_19680,"DUPONT CIRCLE",0,,15,5114871,1137
RED,59,5114953_19680,"DUPONT CIRCLE",0,,15,5114953,1153
RED,59,5114776_19680,"DUPONT CIRCLE",0,,15,5114776,1139
RED,59,5114841_19680,"DUPONT CIRCLE",0,,15,5114841,1141
RED,59,5114861_19680,"DUPONT CIRCLE",0,,15,5114861,1143
RED,59,5114940_19680,"DUPONT CIRCLE",0,,15,5114940,1146
RED,59,5114967_19680,"DUPONT CIRCLE",0,,15,5114967,1147
RED,59,5114864_19680,"DUPONT CIRCLE",0,,15,5114864,1150
RED,59,5114973_19680,"DUPONT CIRCLE",0,,15,5114973,1152
RED,59,5114785_19680,"DUPONT CIRCLE",0,,15,5114785,1137
RED,59,5114910_19680,"DUPONT CIRCLE",0,,15,5114910,1153
RED,59,5114974_19680,"DUPONT CIRCLE",0,,15,5114974,1139
RED,59,5114791_19680,"DUPONT CIRCLE",0,,15,5114791,1141
RED,59,5114891_19680,"DUPONT CIRCLE",0,,15,5114891,1143
RED,59,5114975_19680,"DUPONT CIRCLE",0,,15,5114975,1146
RED,59,5114865_19680,"DUPONT CIRCLE",0,,15,5114865,1147
RED,59,5114788_19680,"DUPONT CIRCLE",0,,15,5114788,1150
RED,59,5114976_19680,"DUPONT CIRCLE",0,,15,5114976,1152
RED,59,5114784_19680,"DUPONT CIRCLE",0,,15,5114784,1137
RED,59,5114786_19680,"DUPONT CIRCLE",0,,15,5114786,1153
RED,59,5114977_19680,"DUPONT CIRCLE",0,,15,5114977,1139
RED,59,5114911_19680,"DUPONT CIRCLE",0,,15,5114911,1141
RED,59,5114870_19680,"DUPONT CIRCLE",0,,15,5114870,1143
RED,59,5114978_19680,"DUPONT CIRCLE",0,,15,5114978,1146
RED,59,5114843_19680,"DUPONT CIRCLE",0,,15,5114843,1147
RED,59,5114912_19680,"DUPONT CIRCLE",0,,15,5114912,1150
RED,59,5114979_19680,"DUPONT CIRCLE",0,,15,5114979,1152
RED,59,5114783_19680,"DUPONT CIRCLE",0,,15,5114783,1137
RED,59,5114892_19680,"DUPONT CIRCLE",0,,15,5114892,1153
RED,59,5114980_19680,"DUPONT CIRCLE",0,,15,5114980,1139
RED,59,5114863_19680,"DUPONT CIRCLE",0,,15,5114863,1141
RED,59,5114790_19680,"DUPONT CIRCLE",0,,15,5114790,1143
RED,59,5114981_19680,"DUPONT CIRCLE",0,,15,5114981,1146
RED,59,5114850_19680,"DUPONT CIRCLE",0,,15,5114850,1147
RED,59,5114857_19680,"DUPONT CIRCLE",0,,15,5114857,1150
RED,59,5114982_19680,"DUPONT CIRCLE",0,,15,5114982,1152
RED,59,5114913_19680,"DUPONT CIRCLE",0,,15,5114913,1137
RED,59,5114876_19680,"DUPONT CIRCLE",0,,15,5114876,1153
RED,59,5114984_19680,"DUPONT CIRCLE",0,,15,5114984,1139
RED,59,5114792_19680,"DUPONT CIRCLE",0,,15,5114792,1141
RED,59,5114914_19680,"DUPONT CIRCLE",0,,15,5114914,1143
RED,59,5114985_19680,"DUPONT CIRCLE",0,,15,5114985,1146
RED,59,5114787_19680,"DUPONT CIRCLE",0,,15,5114787,1147
RED,59,5114893_19680,"DUPONT CIRCLE",0,,15,5114893,1150
RED,59,5114986_19680,"DUPONT CIRCLE",0,,15,5114986,1152
RED,59,5114875_19680,"DUPONT CIRCLE",0,,15,5114875,1137
RED,59,5114780_19680,"DUPONT CIRCLE",0,,15,5114780,1153
RED,59,5114983_19680,"DUPONT CIRCLE",0,,15,5114983,1139
RED,59,5114793_19680,"DUPONT CIRCLE",0,,15,5114793,1141
RED,59,5114808_19680,"DUPONT CIRCLE",0,,15,5114808,1143
RED,59,5114915_19680,"DUPONT CIRCLE",0,,15,5114915,1146
RED,59,5114987_19680,"DUPONT CIRCLE",0,,15,5114987,1147
RED,59,5114874_19680,"DUPONT CIRCLE",0,,15,5114874,1150
RED,59,5114839_19680,"DUPONT CIRCLE",0,,15,5114839,1152
RED,59,5114988_19680,"DUPONT CIRCLE",0,,15,5114988,1137
RED,59,5115018_19680,"DUPONT CIRCLE",0,,15,5115018,1153
RED,59,5114773_19680,"DUPONT CIRCLE",0,,15,5114773,1139
RED,59,5114772_19680,"DUPONT CIRCLE",0,,15,5114772,1141
RED,59,5114989_19680,"DUPONT CIRCLE",0,,15,5114989,1143
RED,59,5114894_19680,"DUPONT CIRCLE",0,,15,5114894,1146
RED,59,5114916_19680,"DUPONT CIRCLE",0,,15,5114916,1147
RED,59,5114801_19680,"DUPONT CIRCLE",0,,15,5114801,1150
RED,59,5114990_19680,"DUPONT CIRCLE",0,,15,5114990,1152
RED,59,5114846_19680,"DUPONT CIRCLE",0,,15,5114846,1137
RED,59,5114855_19680,"DUPONT CIRCLE",0,,15,5114855,1153
RED,59,5114917_19680,"DUPONT CIRCLE",0,,15,5114917,1139
RED,59,5115019_19680,"DUPONT CIRCLE",0,,15,5115019,1141
RED,59,5114895_19680,"DUPONT CIRCLE",0,,15,5114895,1143
RED,59,5114806_19680,"DUPONT CIRCLE",0,,15,5114806,1146
RED,59,5114803_19680,"DUPONT CIRCLE",0,,15,5114803,1147
RED,59,5114963_19680,"DUPONT CIRCLE",0,,15,5114963,1150
RED,59,5114770_19680,"DUPONT CIRCLE",0,,15,5114770,1152
RED,59,5114840_19680,"DUPONT CIRCLE",0,,15,5114840,1137
RED,59,5114991_19680,"DUPONT CIRCLE",0,,15,5114991,1153
RED,59,5114896_19680,"DUPONT CIRCLE",0,,15,5114896,1139
RED,59,5114918_19680,"DUPONT CIRCLE",0,,15,5114918,1141
RED,59,5114779_19680,"DUPONT CIRCLE",0,,15,5114779,1143
RED,59,5114992_19680,"DUPONT CIRCLE",0,,15,5114992,1146
RED,59,5114814_19680,"DUPONT CIRCLE",0,,15,5114814,1147
RED,59,5114813_19680,"DUPONT CIRCLE",0,,15,5114813,1150
